rally,ball_round,time,frame_num,roundscore_A,roundscore_B,player,type,aroundhead,backhand,landing_height,landing_area,landing_x,landing_y,lose_reason,getpoint_player,player_location_area,player_location_x,player_location_y,opponent_location_area,opponent_location_x,opponent_location_y,set,match_id,rally_id,rally_length
10,13,0:38:38,69551,7,3,0,lob,0,0,2,9,0.856097561,-1.48859375,,,1,257,577.08,8,235.1,327.27,2,1,47,14
10,14,0:38:40,69610,7,3,1,drive,0,0,2,10,1.58902439,0.114947917,not pass over the net,0,10,277.4,143.85,8,193.9,658.69,2,1,47,14
13,1,0:39:48,71660,8,5,0,short service,0,1,2,7,-0.853658537,-0.37828125,,,8,187.9,633.72,8,118.8,275.2,2,1,50,24
13,2,0:39:49,71682,8,5,1,net shot,0,0,2,2,-1.073170732,0.41421875,,,8,120.4,351.79,8,170.1,638.56,2,1,50,24
13,3,0:39:50,71710,8,5,0,lob,0,1,1,3,-1.480487805,-1.546666667,,,7,115.2,574.48,8,155.7,325.82,2,1,50,24
13,4,0:39:51,71748,8,5,1,drop,0,0,2,2,-1.286585366,0.63234375,,,3,94.6,163.79,8,150.9,630.71,2,1,50,24
13,5,0:39:52,71765,8,5,0,push/rush,0,1,1,5,-1.232926829,-1.347552083,,,8,120.9,606.51,9,117.7,169.09,2,1,50,24
13,6,0:39:53,71798,8,5,1,clear,0,0,1,6,-1.146341463,1.42828125,,,9,110,174.81,8,156.3,635.46,2,1,50,24
13,7,0:39:54,71827,8,5,0,drop,0,0,2,8,0.404878049,-0.628958333,,,6,98.4,693.43,8,130,249.67,2,1,50,24
13,8,0:39:55,71850,8,5,1,net shot,0,1,2,7,-0.182926829,0.278645833,,,8,170.7,353.54,8,114.9,738.43,2,1,50,24
13,9,0:39:55,71876,8,5,0,lob,0,0,1,4,0.934146341,-1.474635417,,,7,145.2,556.83,8,164.2,346.72,2,1,50,24
13,10,0:39:57,71916,8,5,1,drop,1,0,2,1,1.137804878,0.40796875,,,9,210,178.92,8,195,647.86,2,1,50,24
13,11,0:39:58,71941,8,5,0,lob,0,0,1,6,1.21097561,-1.278333333,,,8,244.7,595.86,9,200.1,181.84,2,1,50,24
13,12,0:39:59,71973,8,5,1,drop,1,0,2,1,1.231707317,0.264583333,,,8,230.6,227.45,8,221.7,655.5,2,1,50,24
13,13,0:40:00,72001,8,5,0,net shot,0,0,2,2,1.140243902,-0.143645833,,,1,251.1,571.93,8,231.3,224.8,2,1,50,24
13,14,0:40:00,72026,8,5,1,lob,0,1,1,8,-0.373170732,1.4765625,,,2,258,405.84,8,219.6,602.67,2,1,50,24
13,15,0:40:02,72066,8,5,0,clear,0,0,1,4,1.229268293,-1.4190625,,,8,161.4,738.32,8,188.4,301.48,2,1,50,24
13,16,0:40:03,72103,8,5,1,clear,0,0,1,3,1.292682927,1.749635417,,,8,223.4,232.82,8,184.2,703.28,2,1,50,24
13,17,0:40:05,72151,8,5,0,clear,0,0,1,4,1.05,-1.375364583,,,3,264.7,805.4,8,198.9,261.57,2,1,50,24
13,18,0:40:06,72184,8,5,1,clear,1,0,1,3,1.073170732,1.5715625,,,8,223.2,240.67,8,221.1,695.93,2,1,50,24
13,19,0:40:07,72217,8,5,0,smash,0,0,2,6,1.237804878,-0.817135417,,,8,246.9,731.26,9,195.5,187.45,2,1,50,24
13,20,0:40:07,72233,8,5,1,defensive shot,0,1,2,1,1.080487805,0.360989583,,,8,168.9,238.79,5,269.5,748.89,2,1,50,24
13,21,0:40:08,72265,8,5,0,lob,0,0,1,3,-1.007317073,-1.52046875,,,7,232.9,561.56,8,214.3,315.63,2,1,50,24
13,22,0:40:10,72306,8,5,1,drop,0,0,2,1,1.245121951,0.536666667,,,9,111,163.55,8,188.1,655.64,2,1,50,24
13,23,0:40:11,72332,8,5,0,lob,0,0,1,4,1.037804878,-1.4753125,,,8,240.2,614.11,8,149.7,212.59,2,1,50,24
13,24,0:40:12,72361,8,5,1,smash,1,0,2,5,1.442682927,1.332291667,opponent's ball landed,0,8,219.3,222.31,8,226.5,643.03,2,1,50,24
17,1,0:42:25,76352,11,6,1,short service,0,1,2,7,0.314634146,0.484375,,,8,170.8,277.05,8,215.2,660.14,2,1,54,12
17,2,0:42:25,76376,11,6,0,push/rush,0,0,1,6,0.985365854,-1.290885417,,,8,198,597.79,8,177.9,330.28,2,1,54,12
17,3,0:42:26,76399,11,6,1,defensive shot,0,1,1,8,-0.257317073,1.490364583,,,8,174.6,230.85,8,207.6,597.74,2,1,54,12
17,4,0:42:27,76435,11,6,0,drop,1,0,2,8,0.795121951,-0.691354167,,,8,170.6,716.13,8,162.6,251.81,2,1,54,12
17,5,0:42:28,76457,11,6,1,net shot,0,1,2,7,0.123170732,0.248541667,,,8,200.4,313.4,8,159.1,735.6,2,1,54,12
17,6,0:42:29,76482,11,6,0,lob,0,0,1,4,1.403658537,-1.579739583,,,7,172.7,554.88,8,171.4,311.34,2,1,54,12
17,7,0:42:30,76522,11,6,1,drop,0,1,2,7,-0.858536585,0.338177083,,,4,264.6,197.43,8,203,661.72,2,1,54,12
17,8,0:42:31,76545,11,6,0,net shot,0,1,2,1,-0.920731707,-0.344166667,,,7,161.9,567.26,9,199.8,201.08,2,1,54,12
17,9,0:42:32,76572,11,6,1,lob,0,0,1,8,-0.754878049,1.406614583,,,8,109.6,361.02,8,140,608.06,2,1,54,12
17,10,0:42:33,76607,11,6,0,smash,0,0,2,6,1.418292683,-0.830625,,,8,111.8,709.22,8,139,299.64,2,1,54,12
17,11,0:42:34,76626,11,6,1,defensive shot,0,1,2,7,0.832926829,0.609479167,,,8,168.9,294.39,8,120.7,746.53,2,1,54,12
17,12,0:42:35,76653,11,6,0,defensive shot,0,0,2,7,-0.618292683,-0.223489583,opponent's ball landed,0,8,224.7,614.19,8,239.9,298.42,2,1,54,12
18,1,0:43:45,78752,11,7,0,short service,0,1,1,7,0.747560976,-0.48859375,,,8,173.6,644.83,8,234.6,258.56,2,1,55,5
18,2,0:43:45,78772,11,7,1,push/rush,0,1,1,8,-0.285365854,0.93484375,,,8,194.4,353.28,8,179.9,641.67,2,1,55,5
18,3,0:43:46,78781,11,7,0,drive,0,1,2,5,-0.986585366,-0.781041667,,,8,187.6,660.25,8,188.5,355.63,2,1,55,5
18,4,0:43:46,78803,11,7,1,push/rush,0,0,1,6,-1.020731707,1.2171875,,,8,129.5,333.17,8,182.1,675.42,2,1,55,5
18,5,0:43:47,78826,11,7,0,clear,1,0,2,10,1.632926829,-1.551770833,out,0,8,114.2,675.67,8,138.7,282.43,2,1,55,5
19,1,0:44:05,79370,12,7,1,short service,0,1,2,7,-0.6,0.613020833,,,8,178.7,289.36,8,116,672.67,2,1,56,12
19,2,0:44:06,79390,12,7,0,net shot,0,1,2,2,1.074390244,-0.208333333,,,7,142,579.48,8,169.5,304.13,2,1,56,12
19,3,0:44:07,79411,12,7,1,net shot,0,1,2,7,0.668292683,0.2175,,,7,235.3,368.71,8,156.2,619.42,2,1,56,12
19,4,0:44:07,79436,12,7,0,push/rush,0,0,2,3,-0.973170732,-1.491666667,,,7,206.7,531.23,8,196.5,334.76,2,1,56,12
19,5,0:44:08,79467,12,7,1,drop,0,0,2,2,-1.134146341,0.1540625,,,8,132.3,210.15,8,135.6,611.37,2,1,56,12
19,6,0:44:09,79492,12,7,0,net shot,0,1,2,1,-0.992682927,-0.232916667,,,2,100.3,530.14,9,130.9,202.06,2,1,56,12
19,7,0:44:10,79518,12,7,1,lob,0,0,1,9,0.851219512,1.598697917,,,8,108.7,354.21,7,129,591.45,2,1,56,12
19,8,0:44:11,79558,12,7,0,drop,0,0,2,8,-0.706097561,-0.671979167,,,9,196.3,776.6,8,162.2,301.79,2,1,56,12
19,9,0:44:12,79584,12,7,1,net shot,0,0,2,7,-0.158536585,0.160833333,,,8,131.4,285,8,189.8,669.37,2,1,56,12
19,10,0:44:13,79609,12,7,0,push/rush,0,1,1,8,0.876829268,-1.139947917,,,7,182.8,540.49,8,156.4,254.46,2,1,56,12
19,11,0:44:14,79624,12,7,1,defensive shot,0,1,1,8,0.437804878,1.162135417,,,8,180.6,291.8,7,188.7,568.83,2,1,56,12
19,12,0:44:14,79649,12,7,0,smash,0,0,2,7,-0.648780488,-0.15828125,opponent's ball landed,0,8,206.8,664.75,8,177,256.75,2,1,56,12
25,1,0:47:30,85526,15,10,0,short service,0,1,2,7,0.826829268,-0.500625,,,8,174.1,638.54,8,229.2,288.74,2,1,62,7
25,2,0:47:31,85544,15,10,1,net shot,0,1,2,2,-1.045121951,0.441979167,,,8,209.1,359.96,8,177.5,646.38,2,1,62,7
25,3,0:47:32,85570,15,10,0,lob,0,1,1,3,-0.979268293,-1.39140625,,,7,117.9,548.11,8,186.5,318.35,2,1,62,7
25,4,0:47:33,85603,15,10,1,smash,0,0,2,8,-0.095121951,1.038697917,,,8,143.1,204.6,8,174,649.51,2,1,62,7
25,5,0:47:33,85613,15,10,0,defensive shot,0,1,2,6,1.434146341,-0.97125,,,8,179.8,660.29,3,102.4,163.67,2,1,62,7
25,6,0:47:34,85646,15,10,1,lob,0,1,1,8,-0.313414634,1.455572917,,,6,252.2,283.51,8,217.5,635.18,2,1,62,7
25,7,0:47:36,85693,15,10,0,smash,0,0,2,7,0.781707317,0.137760417,touched the net,0,8,147.7,735.62,8,151.5,264.72,2,1,62,7
3,1,0:42:38,76765,1,2,3,long service,0,1,1,9,0.851219512,-1.446875,,,8,167.2,656.17,8,237.1,312.04,3,2,144,9
3,2,0:42:40,76816,1,2,2,drop,1,0,2,7,0.642682927,0.405833333,,,8,205.3,218.59,7,206.5,584.55,3,2,144,9
3,3,0:42:40,76821,1,2,3,push/rush,0,1,1,5,-0.925609756,-1.243177083,,,7,219.9,593.05,8,185.4,234.23,3,2,144,9
3,4,0:42:41,76853,1,2,2,clear,0,0,1,8,-0.820731707,1.482135417,,,8,135.5,239.03,8,177.9,654.75,3,2,144,9
3,5,0:42:42,76882,1,2,3,smash,0,0,2,8,0.731707317,-1.036875,,,8,131.7,719.52,8,155.5,323.21,3,2,144,9
3,6,0:42:43,76897,1,2,2,defensive shot,0,1,2,1,0.935365854,0.623229167,,,8,168.5,269.89,8,125.4,722.21,3,2,144,9
3,7,0:42:44,76923,1,2,3,net shot,0,1,2,2,1.306097561,-0.378802083,,,8,228.2,630.42,8,198.9,272.64,3,2,144,9
3,8,0:42:45,76952,1,2,2,net shot,0,1,1,7,-0.374390244,0.211927083,,,8,241.5,340.26,8,210.1,622.31,3,2,144,9
3,9,0:42:45,76979,1,2,3,push/rush,0,0,2,8,-0.567073171,-0.617239583,opponent's ball landed,2,7,176.5,533.7,6,252.9,338.04,3,2,144,9
7,1,0:44:01,79248,4,3,3,short service,0,1,2,8,0.292682927,-0.590416667,,,8,170.6,651.63,8,231.9,287.77,3,2,148,5
7,2,0:44:02,79276,4,3,2,net shot,0,1,2,7,-0.515853659,0.240416667,,,8,209.9,337.68,8,178.4,642.46,3,2,148,5
7,3,0:44:03,79301,4,3,3,lob,0,0,1,9,0.874390244,-1.533385417,,,7,146.5,563.49,8,163.1,292.11,3,2,148,5
7,4,0:44:04,79344,4,3,2,clear,1,0,1,3,1.217073171,1.63796875,,,9,238.8,175.32,8,203.9,636.48,3,2,148,5
7,5,0:44:06,79391,4,3,3,smash,1,0,2,7,0.192682927,-0.016354167,touched the net,2,5,280.2,753.31,8,202.9,249.89,3,2,148,5
21,1,0:50:42,91263,11,10,3,short service,0,1,1,8,-0.57804878,-0.677135417,,,8,186.1,647.17,8,135.1,299.17,3,2,162,5
21,2,0:50:42,91287,11,10,2,net shot,0,0,2,7,0.159756098,0.281510417,,,8,137.5,327.76,8,174.5,654.72,3,2,162,5
21,3,0:50:43,91311,11,10,3,net shot,0,1,2,7,-0.152439024,-0.122083333,,,7,182,580.95,8,166.9,318.59,3,2,162,5
21,4,0:50:44,91339,11,10,2,net shot,0,1,2,7,-0.235365854,0.073802083,,,7,152.9,395.32,7,170.3,575.74,3,2,162,5
21,5,0:50:45,91365,11,10,3,net shot,0,1,2,7,0.137804878,0.065104167,touched the net,2,7,150.7,565.26,8,163.5,348.79,3,2,162,5
40,1,1:01:11,110143,21,19,3,short service,0,1,2,8,-0.274390244,0.772604167,,,8,185.7,294.73,8,114.2,646.48,3,2,180,31
40,2,1:01:12,110170,21,19,2,net shot,0,1,2,7,0.409756098,-0.183958333,,,8,136.8,621.61,8,175.9,304.34,3,2,180,31
40,3,1:01:13,110194,21,19,3,push/rush,0,1,1,3,1.082926829,1.604583333,,,7,193.5,371.57,8,175.9,613.95,3,2,180,31
40,4,1:01:14,110232,21,19,2,drop,0,0,2,6,0.951219512,-0.55265625,,,8,215.2,747.39,8,191.7,309.27,3,2,180,31
40,5,1:01:15,110258,21,19,3,push/rush,0,0,1,3,1.298780488,1.657916667,,,8,215.6,326.07,8,192.9,691.93,3,2,180,31
40,6,1:01:16,110292,21,19,2,drive,0,0,1,6,1.248780488,-1.048177083,,,8,229.9,750.18,8,200.8,267.64,3,2,180,31
40,7,1:01:16,110307,21,19,3,defensive shot,0,0,2,5,1.337804878,0.694270833,,,8,203.7,277.66,8,213.6,707.8,3,2,180,31
40,8,1:01:17,110332,21,19,2,net shot,0,0,2,2,1.201219512,-0.235104167,,,8,242.5,628.98,8,213.2,267.74,3,2,180,31
40,9,1:01:18,110360,21,19,3,push/rush,0,0,1,3,1.351219512,1.585885417,,,7,232.8,367.45,8,215,642.82,3,2,180,31
40,10,1:01:19,110399,21,19,2,drop,0,0,2,2,1.119512195,-0.516979167,,,9,243.9,758.18,8,214.4,323.71,3,2,180,31
40,11,1:01:20,110424,21,19,3,push/rush,0,0,1,3,1.202439024,1.62484375,,,8,224.7,342.42,8,198.4,697.72,3,2,180,31
40,12,1:01:21,110457,21,19,2,drop,0,0,2,7,-0.815853659,-0.28640625,,,9,226.5,758,8,212.7,318.97,3,2,180,31
40,13,1:01:22,110486,21,19,3,net shot,0,1,2,2,-1.197560976,0.333177083,,,7,135.7,397.32,8,182,703.25,3,2,180,31
40,14,1:01:23,110511,21,19,2,lob,0,1,1,9,-0.804878049,-1.452395833,,,7,110,564.88,8,127.5,332.34,3,2,180,31
40,15,1:01:25,110574,21,19,3,smash,1,0,2,8,-0.018292683,1.086927083,,,9,104.7,193.58,8,165.7,650.05,3,2,180,31
40,16,1:01:26,110586,21,19,2,defensive shot,0,1,1,8,0.6,-1.362708333,,,8,182.5,700.41,8,123.7,223.24,3,2,180,31
40,17,1:01:26,110605,21,19,3,drop,0,0,2,1,1.265853659,0.463541667,,,8,178.4,259.89,8,198.1,662.52,3,2,180,31
40,18,1:01:27,110629,21,19,2,lob,0,0,1,9,0.895121951,-1.5771875,,,8,237.6,606.42,8,223.3,328.48,3,2,180,31
40,19,1:01:29,110675,21,19,3,clear,0,0,1,5,1.085365854,1.455989583,,,9,230.6,186.34,8,178.8,654.76,3,2,180,31
40,20,1:01:30,110702,21,19,2,drop,0,0,2,5,-1.290243902,-0.537395833,,,8,232.5,721.91,8,199.1,254.97,3,2,180,31
40,21,1:01:30,110729,21,19,3,push/rush,0,1,1,4,-1.043902439,1.521927083,,,8,130.5,334.69,8,206.7,684.82,3,2,180,31
40,22,1:01:32,110766,21,19,2,clear,1,0,1,3,-0.975609756,-1.495989583,,,8,112.1,741.03,8,140.3,257.05,3,2,180,31
40,23,1:01:33,110798,21,19,3,clear,1,0,1,6,-1.279268293,1.404166667,,,5,92.8,215.04,8,156.2,697.3,3,2,180,31
40,24,1:01:34,110826,21,19,2,drop,0,1,2,1,-1.113414634,-0.331770833,,,8,125.1,664.81,8,123.3,272.02,3,2,180,31
40,25,1:01:35,110853,21,19,3,push/rush,0,1,1,3,1.173170732,1.644322917,,,7,110.6,373.09,8,122.1,686.89,3,2,180,31
40,26,1:01:36,110886,21,19,2,clear,0,0,1,4,1.052439024,-1.403489583,,,8,212.6,742.04,8,166.9,316.22,3,2,180,31
40,27,1:01:37,110920,21,19,3,clear,0,0,1,4,-0.998780488,1.535572917,,,9,235.9,202.75,8,194.6,671.46,3,2,180,31
40,28,1:01:38,110948,21,19,2,clear,1,0,1,3,-0.981707317,-1.642447917,,,8,123.6,699.83,8,206.4,229.16,3,2,180,31
40,29,1:01:39,110989,21,19,3,clear,1,0,1,6,-1.070731707,1.291302083,,,3,98.6,171.45,8,154.9,674.03,3,2,180,31
40,30,1:01:40,111009,21,19,2,clear,1,0,1,9,-0.657317073,-1.395104167,,,8,136.3,670.89,8,124.1,256.91,3,2,180,31
40,31,1:01:41,111041,21,19,3,drop,1,0,2,1,-0.963414634,-0.020729167,touched the net,2,9,112.8,201.79,8,141.3,682.72,3,2,180,31
1,1,0:06:56,12500,1,0,2,long service,0,0,1,9,0.81097561,1.662239583,,,8,166.9,323.31,8,230.5,670.32,1,2,71,16
1,2,0:06:58,12558,1,0,3,smash,1,0,2,8,-0.740243902,-0.964114583,,,9,238.3,781.12,8,181.5,264.97,1,2,71,16
1,3,0:06:59,12572,1,0,2,defensive shot,0,0,2,7,-0.731707317,0.491979167,,,8,178.4,272.47,8,222.6,742.14,1,2,71,16
1,4,0:07:00,12602,1,0,3,push/rush,0,0,1,4,0.926829268,-1.577083333,,,8,155.1,620.19,8,176.5,267.45,1,2,71,16
1,5,0:07:01,12631,1,0,2,smash,1,0,2,6,-1.106097561,0.996822917,,,9,216.6,172.36,8,184.5,674.32,1,2,71,16
1,6,0:07:01,12653,1,0,3,push/rush,0,0,1,8,-0.834146341,-1.2565625,,,8,158.4,648.44,10,223,149.78,1,2,71,16
1,7,0:07:02,12677,1,0,2,drop,0,0,2,2,-0.901219512,0.5003125,,,8,136.7,236.45,8,143,651.36,1,2,71,16
1,8,0:07:03,12700,1,0,3,net shot,0,0,2,1,-0.915853659,-0.319947917,,,8,115.9,595.39,8,140.4,228.64,1,2,71,16
1,9,0:07:04,12726,1,0,2,push/rush,0,0,1,9,0.907317073,1.590572917,,,7,129.2,392.95,7,129.6,583.83,1,2,71,16
1,10,0:07:05,12760,1,0,3,clear,0,1,1,6,1.062195122,-1.347135417,,,8,212.5,728.56,8,174.7,342,1,2,71,16
1,11,0:07:06,12793,1,0,2,smash,1,0,2,5,1.134146341,0.974479167,,,4,254.2,181,8,209.8,711.97,1,2,71,16
1,12,0:07:07,12811,1,0,3,net shot,0,1,2,5,-1.036585366,-0.55984375,,,8,223.6,661.26,8,237.6,208.16,1,2,71,16
1,13,0:07:08,12842,1,0,2,net shot,0,0,2,2,-1.169512195,0.352083333,,,8,137.7,282.08,8,186.2,696.17,1,2,71,16
1,14,0:07:09,12870,1,0,3,push/rush,0,0,2,3,-1.165853659,-1.496666667,,,7,125.4,578.72,8,148.5,337.16,1,2,71,16
1,15,0:07:11,12931,1,0,2,drop,0,0,2,2,-1.01097561,0.380729167,,,8,143.6,231.28,7,110.7,592.02,1,2,71,16
1,16,0:07:11,12936,1,0,3,net shot,0,0,2,7,0.265853659,0.014791667,touched the net,2,7,110.6,578.58,9,146.2,199.34,1,2,71,16
5,1,0:08:15,14863,4,1,2,long service,0,0,1,4,-1.312195122,1.69796875,,,8,189,342.12,8,130.5,684.07,1,2,75,9
5,2,0:08:17,14923,4,1,3,smash,0,0,2,8,-0.67195122,-0.96390625,,,4,89.5,768.21,8,174.1,274.93,1,2,75,9
5,3,0:08:17,14939,4,1,2,net shot,0,0,2,8,0.758536585,0.776822917,,,8,164.7,262.31,6,99.1,720.57,1,2,75,9
5,4,0:08:18,14961,4,1,3,push/rush,0,1,1,9,-0.863414634,-1.409895833,,,8,198.1,630.14,8,193.5,254.93,1,2,75,9
5,5,0:08:19,14983,4,1,2,smash,0,0,2,8,-0.857317073,0.91015625,,,9,153.6,171.88,8,197.5,699.14,1,2,75,9
5,6,0:08:19,14997,4,1,3,net shot,0,0,2,6,0.952439024,-0.831354167,,,8,154.2,685.76,9,119.2,201.84,1,2,75,9
5,7,0:08:20,15020,4,1,2,net shot,0,1,2,1,1.240243902,0.49984375,,,8,185.8,287.4,8,185.1,657.86,1,2,75,9
5,8,0:08:21,15049,4,1,3,net shot,0,1,2,7,-0.643902439,-0.40859375,,,8,229.6,617.69,8,216.4,265.25,1,2,75,9
5,9,0:08:22,15075,4,1,2,push/rush,0,0,2,3,1.37804878,1.735260417,misjudged,2,8,162.4,362.37,8,207.8,638.08,1,2,75,9
17,1,0:11:58,21544,10,7,3,short service,0,1,2,8,-0.82195122,-0.570833333,,,8,187.8,626.87,8,132.4,264.57,1,2,87,5
17,2,0:11:58,21563,10,7,2,net shot,0,0,2,7,0.043902439,0.32859375,,,8,137.8,339.39,8,182.3,631.56,1,2,87,5
17,3,0:11:59,21588,10,7,3,push/rush,0,1,1,3,-1.175609756,-1.382708333,,,7,163.8,592.52,8,170.6,341.97,1,2,87,5
17,4,0:12:00,21625,10,7,2,drop,0,0,1,2,-1.01097561,0.42703125,,,9,113.2,196.37,8,149.5,613.7,1,2,87,5
17,5,0:12:01,21640,10,7,3,push/rush,0,0,2,8,-0.225609756,-1.132708333,opponent's ball landed,2,7,132.9,592.23,8,138.4,225.99,1,2,87,5
24,1,0:15:39,28178,13,11,3,short service,0,1,2,8,0.47804878,-0.554375,,,8,170.6,659.23,8,235.6,267.93,1,2,94,11
24,2,0:15:40,28204,13,11,2,net shot,0,1,2,7,-0.353658537,0.24109375,,,8,208.8,333.03,8,181.3,633.13,1,2,94,11
24,3,0:15:41,28230,13,11,3,push/rush,0,1,1,9,-0.81097561,-1.524375,,,7,141,570.33,8,171.1,328.04,1,2,94,11
24,4,0:15:42,28263,13,11,2,smash,0,0,2,8,-0.17804878,0.747760417,,,8,149.2,226.08,7,155.2,592.44,1,2,94,11
24,5,0:15:42,28278,13,11,3,defensive shot,0,1,1,6,0.973170732,-1.02296875,,,8,170.6,645.48,8,149.6,249.46,1,2,94,11
24,6,0:15:43,28296,13,11,2,smash,1,0,2,5,0.990243902,0.9015625,,,8,201.3,275.15,8,199.8,672.99,1,2,94,11
24,7,0:15:43,28305,13,11,3,defensive shot,0,1,1,6,1.080487805,-1.101614583,,,8,213.2,653.57,8,218.9,265.27,1,2,94,11
24,8,0:15:44,28324,13,11,2,smash,1,0,2,5,1.074390244,1.01375,,,8,221.3,267.81,8,210.6,661.13,1,2,94,11
24,9,0:15:44,28336,13,11,3,defensive shot,0,1,1,6,0.990243902,-1.0490625,,,8,214.2,671.65,8,209.6,226.56,1,2,94,11
24,10,0:15:45,28351,13,11,2,smash,1,0,2,8,-0.393902439,1.00765625,,,8,223.2,265.31,8,209.8,673.09,1,2,94,11
24,11,0:15:45,28367,13,11,3,defensive shot,0,0,2,7,0.397560976,0.076197917,touched the net,2,8,192.1,680.29,8,200.9,302.13,1,2,94,11
28,1,0:17:34,31638,15,13,2,long service,0,0,,3,1.170731707,1.6246875,,,8,162,313.8,8,223.3,683.52,1,2,98,6
28,2,0:17:36,31696,15,13,3,smash,1,0,2,6,1.164634146,-1.101302083,,,3,284.5,765.06,8,203.3,302.15,1,2,98,6
28,3,0:17:37,31711,15,13,2,defensive shot,0,1,1,8,0.836585366,0.989114583,,,8,206.5,260.12,5,269.1,726.39,1,2,98,6
28,4,0:17:37,31730,15,13,3,smash,1,0,2,8,0.296341463,-1.171197917,,,8,231.2,664.34,8,206.6,287.57,1,2,98,6
28,5,0:17:38,31742,15,13,2,defensive shot,0,1,1,7,-0.396341463,0.53828125,,,8,190.9,265.05,8,213.3,631.86,1,2,98,6
28,6,0:17:38,31756,15,13,3,push/rush,0,0,2,7,-0.273170732,-0.08046875,touched the net,2,7,174.4,590.96,8,167.7,236.69,1,2,98,6
30,1,0:18:22,33073,16,14,3,short service,0,1,2,8,-0.754878049,-0.53546875,,,8,184.2,647.15,8,131,284.49,1,2,100,30
30,2,0:18:23,33093,16,14,2,push/rush,0,0,1,5,1.125609756,1.414479167,,,8,139.5,337.09,8,178.3,654.75,1,2,100,30
30,3,0:18:23,33119,16,14,3,clear,1,0,1,9,-0.465853659,-1.479947917,,,8,210.5,700.69,8,176.5,292.22,1,2,100,30
30,4,0:18:25,33152,16,14,2,smash,0,0,2,6,-0.881707317,1.052447917,,,8,165.2,234.07,8,185.3,703.28,1,2,100,30
30,5,0:18:25,33167,16,14,3,defensive shot,0,0,2,8,-0.003658537,-0.73578125,,,8,177.3,684.53,8,169.7,259.82,1,2,100,30
30,6,0:18:26,33191,16,14,2,drive,0,1,2,2,-1.006097561,0.324479167,,,8,160.6,294.53,8,152.9,637.55,1,2,100,30
30,7,0:18:27,33232,16,14,3,lob,0,0,1,9,-0.608536585,-1.480416667,,,7,129.5,580.45,8,163.6,282.29,1,2,100,30
30,8,0:18:28,33267,16,14,2,drop,0,0,2,1,1.007317073,0.640989583,,,9,146.1,191.17,8,165.7,651.58,1,2,100,30
30,9,0:18:29,33288,16,14,3,push/rush,0,1,1,3,-1.295121951,-1.454010417,,,8,227.3,641.38,8,170.8,228.88,1,2,100,30
30,10,0:18:30,33323,16,14,2,drive,0,0,1,6,-1.336585366,1.104427083,,,8,115.8,215.22,8,160.8,642.29,1,2,100,30
30,11,0:18:31,33339,16,14,3,push/rush,0,0,1,3,-0.986585366,-1.382083333,,,8,114.4,672.16,8,136.1,236.44,1,2,100,30
30,12,0:18:32,33366,16,14,2,drop,0,0,2,1,1.259756098,0.380364583,,,8,147.4,231.31,8,137.8,657.4,1,2,100,30
30,13,0:18:33,33392,16,14,3,push/rush,0,1,1,4,1.02195122,-1.562083333,,,8,228.5,594.8,8,160.1,234.03,1,2,100,30
30,14,0:18:34,33430,16,14,2,smash,1,0,2,5,1.265853659,0.998802083,,,9,235.2,183.62,8,205,628.62,1,2,100,30
30,15,0:18:35,33451,16,14,3,defensive shot,0,1,1,7,0.690243902,-0.518541667,,,8,222.1,677.64,9,232,183.59,1,2,100,30
30,16,0:18:35,33479,16,14,2,push/rush,0,1,1,5,1.223170732,1.006510417,,,8,221.7,342.4,5,251.9,646.27,1,2,100,30
30,17,0:18:36,33492,16,14,3,drive,1,0,1,6,1.115853659,-0.659010417,,,8,239.9,662.92,7,216.1,378.41,1,2,100,30
30,18,0:18:36,33507,16,14,2,smash,1,0,2,8,0.584146341,0.908020833,,,8,212.6,326.04,8,227.2,655.23,1,2,100,30
30,19,0:18:37,33520,16,14,3,drive,0,1,2,8,0.525609756,-0.7584375,,,8,208.2,659.6,8,218.6,277.78,1,2,100,30
30,20,0:18:37,33532,16,14,2,push/rush,0,0,1,5,0.942682927,0.90140625,,,8,217,290.1,8,203.4,658.04,1,2,100,30
30,21,0:18:38,33550,16,14,3,drop,0,1,2,2,1.195121951,-0.493489583,,,8,218.3,661.21,8,221.9,290.14,1,2,100,30
30,22,0:18:39,33576,16,14,2,push/rush,0,1,1,3,1.067073171,1.571302083,,,8,226,340.13,8,211.6,677.54,1,2,100,30
30,23,0:18:40,33607,16,14,3,clear,1,0,1,6,0.962195122,-0.996979167,,,5,256.8,746.48,8,207.7,299.77,1,2,100,30
30,24,0:18:40,33626,16,14,2,drop,1,0,2,1,1.213414634,0.633072917,,,8,225.5,252.63,8,242.3,728.86,1,2,100,30
30,25,0:18:41,33649,16,14,3,push/rush,0,1,1,5,-0.868292683,-1.2021875,,,8,245,638.44,8,231.9,267.9,1,2,100,30
30,26,0:18:42,33675,16,14,2,smash,0,0,2,6,-1.346341463,1.0271875,,,8,145.1,246.86,8,197.2,653.41,1,2,100,30
30,27,0:18:43,33691,16,14,3,defensive shot,0,0,2,5,-0.964634146,-0.559583333,,,8,147,660.51,8,118,244.07,1,2,100,30
30,28,0:18:43,33718,16,14,2,drive,0,0,2,2,-1.075609756,0.1896875,,,8,127.3,346.2,8,143.8,667.98,1,2,100,30
